,molecule1,molecule2,score
2755,HUMAN/AKT1_3qkl_chainA,HUMAN/AKT2_3e88_chainA,1.1968700417292495
2756,HUMAN/AKT1_3qkl_chainA,HUMAN/AKT2_3e8d_altB_chainB,1.1973891117480384
2757,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_2xb7_chainA,0.7465693670392414
2758,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_2xba_chainA,0.7919177303098284
2759,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_2xp2_chainA,0.7970249458344023
2760,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_2yfx_chainA,0.7878235386526518
2761,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_2yhv_chainA,0.7825320523151684
2762,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_2yjr_altB_chainA,0.7381404020297854
2763,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_2yjs_chainA,0.8074793164592918
2764,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_3aox_altB_chainA,0.7968582077457623
2765,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_3l9p_altA_chainA,0.8008542169182509
2766,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_3lcs_altB_chainA,0.7740687474436945
2767,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_3lct_altB_chainA,0.8047740538852559
2768,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_4anl_chainA,0.7911431043018764
2769,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_4anq_chainA,0.8095508244794765
2770,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_4ans_chainA,0.8067638425577107
2771,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_4ccb_chainA,0.7711587872968305
2772,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_4ccu_chainA,0.7550351502932098
2773,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_4cd0_chainA,0.79692752875361
2774,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_4cli_chainA,0.8086386141782073
2775,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_4clj_chainA,0.8150610203303935
2776,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_4cmo_chainA,0.8034588850617663
2777,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_4cmt_chainA,0.7505413439501369
2778,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_4cmu_chainA,0.8024862405689743
2779,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_4cnh_chainB,0.7462550108451456
2780,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_4ctb_chainA,0.8053193142256008
2781,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_4ctc_chainA,0.8104423617774756
2782,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_4dce_chainA,0.7382489852832823
2783,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_4fnw_chainA,0.8155559717863692
2784,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_4fnx_chainA,0.778894169232813
2785,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_4fnz_chainA,0.7439095763594731
2786,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_4fob_chainA,0.7634198434018868
2787,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_4foc_chainA,0.7464304656368319
2788,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_4fod_altA_chainA,0.731557760100415
2789,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_4joa_altA_chainA,0.7976458703427197
2790,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_4mkc_altB_chainA,0.7458290675169974
2791,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_4tt7_altB_chainA,0.8254095252748754
2792,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_4z55_altB_chainA,0.7506861488729144
2793,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_5a9u_altB_chainA,0.7610845171681422
2794,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_5aa8_altB_chainA,0.7628059897639852
2795,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_5aa9_altA_chainA,0.8225387126714863
2796,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_5aaa_altB_chainA,0.796492521795282
2797,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_5aab_altB_chainA,0.8188467066188623
2798,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_5aac_altB_chainA,0.7602022160891061
2799,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_5fto_altA_chainA,0.7529549569213299
2800,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_5ftq_altB_chainA,0.7509378163729633
2801,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_5imx_chainA,0.7640006137522778
2802,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_5iui_altA_chainA,0.7357795697292013
2803,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_5kz0_chainA,0.783158229672124
2804,HUMAN/AKT1_3qkl_chainA,HUMAN/ALK_6cdt_chainA,0.7868673218409856
2805,HUMAN/AKT1_3qkm_chainA,HUMAN/AKT1_4ekk_chainB,1.4095391590823079
2806,HUMAN/AKT1_3qkm_chainA,HUMAN/AKT1_4ekl_chainA,1.4694331513195007
2807,HUMAN/AKT1_3qkm_chainA,HUMAN/AKT1_4gv1_altB_chainA,1.5059244920650694
2808,HUMAN/AKT1_3qkm_chainA,HUMAN/AKT1_6buu_altB_chainB,1.3290992450056267
2809,HUMAN/AKT1_3qkm_chainA,HUMAN/AKT1_6ccy_altB_chainA,1.4262621098612913
2810,HUMAN/AKT1_3qkm_chainA,HUMAN/AKT1_6npz_altB_chainA,1.3542203949021179
2811,HUMAN/AKT1_3qkm_chainA,HUMAN/AKT2_1o6k_chainA,1.125125219518247
2812,HUMAN/AKT1_3qkm_chainA,HUMAN/AKT2_1o6l_chainA,1.1235500972429
2813,HUMAN/AKT1_3qkm_chainA,HUMAN/AKT2_2jdo_chainA,1.1671176311456668
2814,HUMAN/AKT1_3qkm_chainA,HUMAN/AKT2_2jdr_chainA,1.125949505759544
2815,HUMAN/AKT1_3qkm_chainA,HUMAN/AKT2_2uw9_chainA,1.1347241736202032
2816,HUMAN/AKT1_3qkm_chainA,HUMAN/AKT2_2x39_chainA,1.157664025570793
2817,HUMAN/AKT1_3qkm_chainA,HUMAN/AKT2_2xh5_chainA,1.1989070348480768
2818,HUMAN/AKT1_3qkm_chainA,HUMAN/AKT2_3d0e_chainA,1.1538859413390732
2819,HUMAN/AKT1_3qkm_chainA,HUMAN/AKT2_3e87_altA_chainB,1.2059172675012255
2820,HUMAN/AKT1_3qkm_chainA,HUMAN/AKT2_3e88_chainA,1.1566292647713765
2821,HUMAN/AKT1_3qkm_chainA,HUMAN/AKT2_3e8d_altB_chainB,1.1736396449179283
2822,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_2xb7_chainA,0.7290515548615796
2823,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_2xba_chainA,0.7893432540232049
2824,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_2xp2_chainA,0.7788931793375808
2825,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_2yfx_chainA,0.7742252355538723
2826,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_2yhv_chainA,0.7778945586267724
2827,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_2yjr_altB_chainA,0.7350973933147331
2828,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_2yjs_chainA,0.8029682864535848
2829,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_3aox_altB_chainA,0.7950875587495259
2830,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_3l9p_altA_chainA,0.7881561400905042
2831,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_3lcs_altB_chainA,0.7561067976945219
2832,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_3lct_altB_chainA,0.7961679873641546
2833,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_4anl_chainA,0.7873057110794194
2834,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_4anq_chainA,0.7981767113423355
2835,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_4ans_chainA,0.7967027853336687
2836,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_4ccb_chainA,0.75197747671162
2837,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_4ccu_chainA,0.7501880504375719
2838,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_4cd0_chainA,0.7823764667502071
2839,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_4cli_chainA,0.8043560665311557
2840,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_4clj_chainA,0.8017637674050073
2841,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_4cmo_chainA,0.8007588134190324
2842,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_4cmt_chainA,0.7481811783952919
2843,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_4cmu_chainA,0.7994104950919423
2844,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_4cnh_chainB,0.7332177009605125
2845,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_4ctb_chainA,0.7985200186542145
2846,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_4ctc_chainA,0.7984794891856277
2847,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_4dce_chainA,0.7417057386588108
2848,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_4fnw_chainA,0.8131329880228144
2849,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_4fnx_chainA,0.7770621630185456
2850,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_4fnz_chainA,0.7444455180037249
2851,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_4fob_chainA,0.7545976552203302
2852,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_4foc_chainA,0.7355351424390831
2853,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_4fod_altA_chainA,0.7225722480097723
2854,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_4joa_altA_chainA,0.7961998269197758
2855,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_4mkc_altB_chainA,0.7343773405725224
2856,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_4tt7_altB_chainA,0.8234055105490584
2857,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_4z55_altB_chainA,0.7392248036902397
2858,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_5a9u_altB_chainA,0.7565862978847047
2859,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_5aa8_altB_chainA,0.7567270101606499
2860,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_5aa9_altA_chainA,0.8077534711625017
2861,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_5aaa_altB_chainA,0.7786733368844061
2862,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_5aab_altB_chainA,0.80031628380767
2863,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_5aac_altB_chainA,0.7555374638642163
2864,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_5fto_altA_chainA,0.7498062419942025
2865,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_5ftq_altB_chainA,0.7479208690078522
2866,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_5imx_chainA,0.7445739460424767
2867,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_5iui_altA_chainA,0.7274909149824402
2868,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_5kz0_chainA,0.7636912894460836
2869,HUMAN/AKT1_3qkm_chainA,HUMAN/ALK_6cdt_chainA,0.7767562454184334
2870,HUMAN/AKT1_4ekk_chainB,HUMAN/AKT1_4ekl_chainA,1.447739771170942
2871,HUMAN/AKT1_4ekk_chainB,HUMAN/AKT1_4gv1_altB_chainA,1.5113721995327845
2872,HUMAN/AKT1_4ekk_chainB,HUMAN/AKT1_6buu_altB_chainB,1.4465120765839719
2873,HUMAN/AKT1_4ekk_chainB,HUMAN/AKT1_6ccy_altB_chainA,1.2340296522236973
2874,HUMAN/AKT1_4ekk_chainB,HUMAN/AKT1_6npz_altB_chainA,1.4555217827991092
2875,HUMAN/AKT1_4ekk_chainB,HUMAN/AKT2_1o6k_chainA,1.2593529501412686
2876,HUMAN/AKT1_4ekk_chainB,HUMAN/AKT2_1o6l_chainA,1.2340356850573653
2877,HUMAN/AKT1_4ekk_chainB,HUMAN/AKT2_2jdo_chainA,1.2279753518383358
2878,HUMAN/AKT1_4ekk_chainB,HUMAN/AKT2_2jdr_chainA,1.1564031944439361
2879,HUMAN/AKT1_4ekk_chainB,HUMAN/AKT2_2uw9_chainA,1.2642713553855345
2880,HUMAN/AKT1_4ekk_chainB,HUMAN/AKT2_2x39_chainA,1.290956159967825
2881,HUMAN/AKT1_4ekk_chainB,HUMAN/AKT2_2xh5_chainA,1.1525310241961844
2882,HUMAN/AKT1_4ekk_chainB,HUMAN/AKT2_3d0e_chainA,1.1473461276410992
2883,HUMAN/AKT1_4ekk_chainB,HUMAN/AKT2_3e87_altA_chainB,1.1602672419148217
2884,HUMAN/AKT1_4ekk_chainB,HUMAN/AKT2_3e88_chainA,1.192657023582311
2885,HUMAN/AKT1_4ekk_chainB,HUMAN/AKT2_3e8d_altB_chainB,1.1182680063942574
2886,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_2xb7_chainA,0.7894778372857327
2887,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_2xba_chainA,0.7848325517838306
2888,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_2xp2_chainA,0.8129269002124078
2889,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_2yfx_chainA,0.7977718347683737
2890,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_2yhv_chainA,0.796800884513775
2891,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_2yjr_altB_chainA,0.8006035530803663
2892,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_2yjs_chainA,0.791326150524629
2893,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_3aox_altB_chainA,0.8046060946376175
2894,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_3l9p_altA_chainA,0.7909295598652734
2895,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_3lcs_altB_chainA,0.8162379157701143
2896,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_3lct_altB_chainA,0.7901458856890725
2897,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_4anl_chainA,0.7902414154631549
2898,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_4anq_chainA,0.8054599560953325
2899,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_4ans_chainA,0.7986480242922442
2900,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_4ccb_chainA,0.814593633572501
2901,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_4ccu_chainA,0.7657473091761976
2902,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_4cd0_chainA,0.8195348729572081
2903,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_4cli_chainA,0.784087196768217
2904,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_4clj_chainA,0.8072397771577828
2905,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_4cmo_chainA,0.7886805104924146
2906,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_4cmt_chainA,0.763884335368459
2907,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_4cmu_chainA,0.7796308116626101
2908,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_4cnh_chainB,0.7996014009308477
2909,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_4ctb_chainA,0.8024756622309368
2910,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_4ctc_chainA,0.7984435885471914
2911,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_4dce_chainA,0.7657445350555769
2912,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_4fnw_chainA,0.81072596028812
2913,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_4fnx_chainA,0.7770529693309195
2914,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_4fnz_chainA,0.7779399374050916
2915,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_4fob_chainA,0.8028300064817498
2916,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_4foc_chainA,0.7882332530932958
2917,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_4fod_altA_chainA,0.7655584870093255
2918,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_4joa_altA_chainA,0.7831165383563996
2919,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_4mkc_altB_chainA,0.7971241592960143
2920,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_4tt7_altB_chainA,0.8288841779568195
2921,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_4z55_altB_chainA,0.8040119454487817
2922,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_5a9u_altB_chainA,0.7641523145434461
2923,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_5aa8_altB_chainA,0.7665951479494582
2924,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_5aa9_altA_chainA,0.810464253703931
2925,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_5aaa_altB_chainA,0.8112193636442427
2926,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_5aab_altB_chainA,0.8137951742936829
2927,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_5aac_altB_chainA,0.7642101471468544
2928,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_5fto_altA_chainA,0.7707159671086654
2929,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_5ftq_altB_chainA,0.7737298087001455
2930,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_5imx_chainA,0.7945113972635484
2931,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_5iui_altA_chainA,0.724176270237398
2932,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_5kz0_chainA,0.8100469742225608
2933,HUMAN/AKT1_4ekk_chainB,HUMAN/ALK_6cdt_chainA,0.7983407518708453
2934,HUMAN/AKT1_4ekl_chainA,HUMAN/AKT1_4gv1_altB_chainA,1.4704070175518635
2935,HUMAN/AKT1_4ekl_chainA,HUMAN/AKT1_6buu_altB_chainB,1.4004840305136406
2936,HUMAN/AKT1_4ekl_chainA,HUMAN/AKT1_6ccy_altB_chainA,1.3231584833884589
2937,HUMAN/AKT1_4ekl_chainA,HUMAN/AKT1_6npz_altB_chainA,1.446186637899366
2938,HUMAN/AKT1_4ekl_chainA,HUMAN/AKT2_1o6k_chainA,1.1560819566537075
2939,HUMAN/AKT1_4ekl_chainA,HUMAN/AKT2_1o6l_chainA,1.138827150084596
2940,HUMAN/AKT1_4ekl_chainA,HUMAN/AKT2_2jdo_chainA,1.2248432266899067
2941,HUMAN/AKT1_4ekl_chainA,HUMAN/AKT2_2jdr_chainA,1.1214910024807998
2942,HUMAN/AKT1_4ekl_chainA,HUMAN/AKT2_2uw9_chainA,1.2210524797870326
2943,HUMAN/AKT1_4ekl_chainA,HUMAN/AKT2_2x39_chainA,1.1992486978563517
2944,HUMAN/AKT1_4ekl_chainA,HUMAN/AKT2_2xh5_chainA,1.1361364088960024
2945,HUMAN/AKT1_4ekl_chainA,HUMAN/AKT2_3d0e_chainA,1.1012150053139704
2946,HUMAN/AKT1_4ekl_chainA,HUMAN/AKT2_3e87_altA_chainB,1.1322056074906008
2947,HUMAN/AKT1_4ekl_chainA,HUMAN/AKT2_3e88_chainA,1.1239495332141107
2948,HUMAN/AKT1_4ekl_chainA,HUMAN/AKT2_3e8d_altB_chainB,1.1105035342542702
2949,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_2xb7_chainA,0.8001539520588306
2950,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_2xba_chainA,0.8133992856947223
2951,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_2xp2_chainA,0.8363948579353124
2952,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_2yfx_chainA,0.8235934222220206
2953,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_2yhv_chainA,0.8261361625597414
2954,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_2yjr_altB_chainA,0.7928271052727817
2955,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_2yjs_chainA,0.8247886632578033
2956,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_3aox_altB_chainA,0.8256196314831037
2957,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_3l9p_altA_chainA,0.8127021331504003
2958,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_3lcs_altB_chainA,0.8343091946859459
2959,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_3lct_altB_chainA,0.8119696356649566
2960,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_4anl_chainA,0.8257203501113718
2961,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_4anq_chainA,0.834327628516073
2962,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_4ans_chainA,0.8289016484610762
2963,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_4ccb_chainA,0.8255034059362888
2964,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_4ccu_chainA,0.7669827926440346
2965,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_4cd0_chainA,0.8334504716757887
2966,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_4cli_chainA,0.811831958705519
2967,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_4clj_chainA,0.8229284224911444
2968,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_4cmo_chainA,0.8108544817355923
2969,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_4cmt_chainA,0.7689998673817172
2970,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_4cmu_chainA,0.8069640540558459
2971,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_4cnh_chainB,0.7928906392667174
2972,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_4ctb_chainA,0.8224502744716011
2973,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_4ctc_chainA,0.81704514154305
2974,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_4dce_chainA,0.7693504709682883
2975,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_4fnw_chainA,0.8402976047330312
2976,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_4fnx_chainA,0.8027370239548105
2977,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_4fnz_chainA,0.780737713038966
2978,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_4fob_chainA,0.8249756097760195
2979,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_4foc_chainA,0.8036782888400926
2980,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_4fod_altA_chainA,0.7840853647069717
2981,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_4joa_altA_chainA,0.8162999763748564
2982,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_4mkc_altB_chainA,0.8054276893172836
2983,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_4tt7_altB_chainA,0.8526669767709567
2984,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_4z55_altB_chainA,0.8117254313533626
2985,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_5a9u_altB_chainA,0.7754155855355405
2986,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_5aa8_altB_chainA,0.7790269126999917
2987,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_5aa9_altA_chainA,0.8296392993273014
2988,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_5aaa_altB_chainA,0.8314848309546647
2989,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_5aab_altB_chainA,0.826042938571626
2990,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_5aac_altB_chainA,0.7771396549910146
2991,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_5fto_altA_chainA,0.7973919893762369
2992,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_5ftq_altB_chainA,0.798938682332671
2993,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_5imx_chainA,0.8068329338832831
2994,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_5iui_altA_chainA,0.7452908060309161
2995,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_5kz0_chainA,0.826697516349741
2996,HUMAN/AKT1_4ekl_chainA,HUMAN/ALK_6cdt_chainA,0.826721135389871
2997,HUMAN/AKT1_4gv1_altB_chainA,HUMAN/AKT1_6buu_altB_chainB,1.5121040741418312
2998,HUMAN/AKT1_4gv1_altB_chainA,HUMAN/AKT1_6ccy_altB_chainA,1.298203485325629
2999,HUMAN/AKT1_4gv1_altB_chainA,HUMAN/AKT1_6npz_altB_chainA,1.5057960933191405
3000,HUMAN/AKT1_4gv1_altB_chainA,HUMAN/AKT2_1o6k_chainA,1.22049775053748
3001,HUMAN/AKT1_4gv1_altB_chainA,HUMAN/AKT2_1o6l_chainA,1.2291581812979593
3002,HUMAN/AKT1_4gv1_altB_chainA,HUMAN/AKT2_2jdo_chainA,1.283688081633278
3003,HUMAN/AKT1_4gv1_altB_chainA,HUMAN/AKT2_2jdr_chainA,1.1779725763272304
3004,HUMAN/AKT1_4gv1_altB_chainA,HUMAN/AKT2_2uw9_chainA,1.2442404139362524
3005,HUMAN/AKT1_4gv1_altB_chainA,HUMAN/AKT2_2x39_chainA,1.2912610211892992
3006,HUMAN/AKT1_4gv1_altB_chainA,HUMAN/AKT2_2xh5_chainA,1.2571992248208654
3007,HUMAN/AKT1_4gv1_altB_chainA,HUMAN/AKT2_3d0e_chainA,1.1968954966176173
3008,HUMAN/AKT1_4gv1_altB_chainA,HUMAN/AKT2_3e87_altA_chainB,1.2068499504929036
3009,HUMAN/AKT1_4gv1_altB_chainA,HUMAN/AKT2_3e88_chainA,1.211426927474775
3010,HUMAN/AKT1_4gv1_altB_chainA,HUMAN/AKT2_3e8d_altB_chainB,1.1771015972985428
3011,HUMAN/AKT1_4gv1_altB_chainA,HUMAN/ALK_2xb7_chainA,0.7677074489258133
3012,HUMAN/AKT1_4gv1_altB_chainA,HUMAN/ALK_2xba_chainA,0.8007648605340323
3013,HUMAN/AKT1_4gv1_altB_chainA,HUMAN/ALK_2xp2_chainA,0.813322237275087
3014,HUMAN/AKT1_4gv1_altB_chainA,HUMAN/ALK_2yfx_chainA,0.8002714518070477
3015,HUMAN/AKT1_4gv1_altB_chainA,HUMAN/ALK_2yhv_chainA,0.8040206760338545
3016,HUMAN/AKT1_4gv1_altB_chainA,HUMAN/ALK_2yjr_altB_chainA,0.7616601572619432
3017,HUMAN/AKT1_4gv1_altB_chainA,HUMAN/ALK_2yjs_chainA,0.8109072981510725
3018,HUMAN/AKT1_4gv1_altB_chainA,HUMAN/ALK_3aox_altB_chainA,0.8132594824057376
3019,HUMAN/AKT1_4gv1_altB_chainA,HUMAN/ALK_3l9p_altA_chainA,0.8014970306778546
3020,HUMAN/AKT1_4gv1_altB_chainA,HUMAN/ALK_3lcs_altB_chainA,0.7987004732255536
3021,HUMAN/AKT1_4gv1_altB_chainA,HUMAN/ALK_3lct_altB_chainA,0.8040626276817627
3022,HUMAN/AKT1_4gv1_altB_chainA,HUMAN/ALK_4anl_chainA,0.8015920158871096
